year,Rank,Name,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2024,601–800,Nanjing Forestry University,37.0–41.8,22.6,21.2,79.4,28.7,28.0,
2024,601–800,Nanjing Tech University,37.0–41.8,21.8,16.2,69.1,68.1,37.1,
2024,601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),37.0–41.8,37.2,27.0,38.3,93.8,75.1,
2024,601–800,National University of Sciences and Technology,37.0–41.8,25.1,19.4,71.2,34.9,55.1,
2024,601–800,National University of Science and Technology (MISiS),37.0–41.8,39.1,27.1,43.2,64.1,65.6,
2024,601–800,National Sun Yat-Sen University,37.0–41.8,28.2,33.7,43.8,79.1,47.2,
2024,601–800,National Technical University of Athens,37.0–41.8,26.3,23.0,59.1,59.7,38.1,
2024,601–800,National Institute of Technology Rourkela,37.0–41.8,30.6,20.2,64.7,29.9,23.1,
2024,601–800,National Institute of Technology Silchar,37.0–41.8,32.4,19.5,71.7,18.4,20.5,
2024,601–800,Near East University,37.0–41.8,25.9,18.8,66.6,49.9,86.8,
2024,601–800,"University of Nevada, Las Vegas",37.0–41.8,29.3,25.6,64.7,51.5,38.3,
2024,601–800,University of New Brunswick UNB,37.0–41.8,24.3,25.0,62.4,64.0,81.1,
2024,601–800,University of North Carolina at Charlotte,37.0–41.8,23.2,22.1,74.4,58.7,37.0,
2024,601–800,"Northeastern University, China",37.0–41.8,31.5,28.1,57.8,73.7,46.7,
2024,601–800,Northern Illinois University,37.0–41.8,26.3,15.9,60.0,60.4,62.8,
2024,601–800,North-West University,37.0–41.8,22.7,18.7,64.3,48.0,56.6,
2024,601–800,Norwegian University of Life Sciences,37.0–41.8,32.1,14.7,64.0,36.5,70.8,
2024,601–800,Novosibirsk State University,37.0–41.8,42.2,36.6,31.6,40.7,51.9,
2024,601–800,Ohio University (Main campus),37.0–41.8,30.6,20.1,61.2,54.7,37.2,
2024,601–800,Oklahoma State University,37.0–41.8,34.1,20.9,60.8,65.8,56.0,
2024,601–800,Old Dominion University,37.0–41.8,26.1,20.4,61.2,64.0,38.1,
2024,601–800,Ontario Tech University,37.0–41.8,18.8,25.0,63.5,51.9,63.2,
2024,601–800,The Open University,37.0–41.8,17.7,16.1,68.7,52.6,63.6,
2024,601–800,Open University of Catalonia,37.0–41.8,18.4,18.2,75.9,29.7,51.0,
2024,601–800,Örebro University,37.0–41.8,20.1,22.5,77.9,43.8,54.6,
2024,601–800,Otto von Guericke University of Magdeburg,37.0–41.8,33.4,18.0,54.4,51.4,74.5,
2024,601–800,Oxford Brookes University,37.0–41.8,25.1,21.1,62.5,29.1,87.9,
2024,601–800,University of Palermo,37.0–41.8,18.9,22.5,69.8,47.2,34.8,
2024,601–800,Panjab University,37.0–41.8,32.6,16.2,67.9,39.2,23.5,
2024,601–800,University of Parma,37.0–41.8,19.4,22.6,72.2,65.9,38.7,
2024,601–800,Parthenope University of Naples,37.0–41.8,18.5,22.6,78.2,25.6,32.2,
2024,601–800,Universiti Pendidikan Sultan Idris,37.0–41.8,35.3,25.2,38.8,62.3,70.8,
2024,601–800,Universitat Politècnica de Catalunya,37.0–41.8,31.2,21.0,57.3,69.7,61.4,
2024,601–800,Polytechnic University of Valencia,37.0–41.8,30.0,25.0,55.4,83.2,57.6,
2024,601–800,Prince Sattam Bin Abdulaziz University,37.0–41.8,21.3,12.0,80.8,23.5,75.8,
2024,601–800,Princess Nourah bint Abdulrahman University,37.0–41.8,26.7,16.3,66.1,28.3,91.7,
2024,601–800,Qazvin University of Medical Sciences,37.0–41.8,38.7,11.6,71.9,18.7,26.5,
2024,601–800,Qingdao University,37.0–41.8,17.8,18.4,84.1,40.0,24.4,
2024,601–800,Universitat Ramon Llull,37.0–41.8,20.7,18.2,70.3,32.1,72.6,
2024,601–800,Reykjavík University,37.0–41.8,15.6,24.0,76.1,28.7,64.4,
2024,601–800,University of Rhode Island,37.0–41.8,26.3,20.5,57.4,50.0,53.7,
2024,601–800,University of Rome III,37.0–41.8,23.1,25.3,58.3,49.5,45.4,
2024,601–800,Roskilde University,37.0–41.8,21.9,33.4,55.5,76.1,54.6,
2024,601–800,RUDN University,37.0–41.8,39.1,23.0,46.1,21.0,70.4,
2024,601–800,Empress Catherine II Saint Petersburg Mining University,37.0–41.8,29.7,16.9,69.3,50.4,43.1,
2024,601–800,University of Salento,37.0–41.8,30.1,21.8,64.5,52.2,34.5,
2024,601–800,University of Sannio,37.0–41.8,23.6,20.5,63.6,71.1,29.3,
2024,601–800,University of Santiago de Compostela,37.0–41.8,29.7,21.1,58.7,69.6,46.6,
2024,601–800,University of Sassari,37.0–41.8,31.1,24.7,66.3,45.7,41.9,
2024,601–800,Saveetha Institute of Medical and Technical Sciences,37.0–41.8,31.7,10.2,77.8,17.3,58.9,
2024,601–800,Shahid Beheshti University of Medical Sciences,37.0–41.8,45.1,22.9,49.9,63.5,27.1,
2024,601–800,University of Siegen,37.0–41.8,27.4,26.9,60.7,46.2,62.7,
2024,601–800,South China Normal University,37.0–41.8,22.9,21.7,63.9,51.4,37.4,
2024,601–800,South Ural State University,37.0–41.8,23.2,13.5,74.7,24.7,54.5,
2024,601–800,SRUC (Scotland’s Rural College),37.0–41.8,25.3,12.8,79.3,26.9,64.8,
2024,601–800,University of Stavanger,37.0–41.8,24.7,15.6,66.6,30.2,74.4,
2024,601–800,Sultan Qaboos University,37.0–41.8,28.1,22.2,62.3,35.7,74.0,
2024,601–800,Sumy State University,37.0–41.8,24.3,13.5,68.9,20.0,63.2,
2024,601–800,Sunway University,37.0–41.8,24.7,14.6,71.7,17.2,78.3,
2024,601–800,SUNY Binghamton University,37.0–41.8,30.7,22.0,61.1,62.8,42.7,
2024,601–800,Tallinn University of Technology,37.0–41.8,25.7,20.6,65.7,48.1,69.1,
2024,601–800,Tecnológico de Monterrey,37.0–41.8,24.0,22.7,61.9,60.1,65.8,
2024,601–800,Tehran University of Medical Sciences,37.0–41.8,50.0,18.5,54.3,45.1,37.5,
2024,601–800,Universiti Tenaga Nasional (UNITEN),37.0–41.8,25.1,16.8,58.0,70.8,60.8,
2024,601–800,University of Texas at Arlington,37.0–41.8,25.2,20.5,65.5,62.9,55.0,
2024,601–800,Texas Tech University,37.0–41.8,30.7,20.9,56.9,58.0,58.9,
2024,601–800,Thapar Institute of Engineering and Technology,37.0–41.8,24.3,11.9,84.8,23.0,28.7,
2024,601–800,University of Toledo,37.0–41.8,35.7,16.7,54.5,68.8,56.7,
2024,601–800,Ton Duc Thang University,37.0–41.8,12.9,16.0,90.6,20.9,63.1,
2024,601–800,Toronto Metropolitan University,37.0–41.8,19.5,32.3,57.3,70.3,62.1,
2024,601–800,University of Tuscia,37.0–41.8,21.4,22.6,77.3,54.9,43.2,
2024,601–800,University of Udine,37.0–41.8,28.5,20.2,73.1,61.1,41.8,
2024,601–800,Ulster University,37.0–41.8,21.3,22.4,62.0,50.1,82.4,
2024,601–800,Umm Al-Qura University,37.0–41.8,33.3,14.4,62.2,53.2,73.1,
2024,601–800,Paris Lodron Universität Salzburg,37.0–41.8,31.6,23.4,55.0,45.8,93.4,
2024,601–800,Urmia University of Medical Sciences,37.0–41.8,35.3,11.7,69.3,17.8,25.2,
2024,601–800,VIT University,37.0–41.8,27.9,15.6,68.3,28.9,46.2,
2024,601–800,University of Warsaw,37.0–41.8,33.1,29.9,55.6,37.1,45.6,
2024,601–800,University of the Western Cape,37.0–41.8,22.0,23.8,59.3,22.6,65.7,
2024,601–800,University of the West of Scotland,37.0–41.8,24.4,16.0,66.5,24.2,86.9,
2024,601–800,William & Mary,37.0–41.8,38.4,21.7,62.2,37.1,39.1,
2024,601–800,University of Wolverhampton,37.0–41.8,19.1,14.7,64.7,40.7,81.1,
2024,601–800,Worcester Polytechnic Institute,37.0–41.8,30.0,22.1,61.2,61.8,57.2,
2024,601–800,Wroclaw Medical University,37.0–41.8,40.7,13.3,66.9,36.5,37.7,
2024,601–800,University of Wyoming,37.0–41.8,35.9,20.3,62.1,58.6,37.7,
2024,601–800,Xi’an Jiaotong-Liverpool University,37.0–41.8,18.6,15.1,70.8,20.9,77.3,
2024,601–800,Xidian University,37.0–41.8,24.3,25.0,61.0,77.5,25.9,
2024,601–800,Yeungnam University,37.0–41.8,24.1,18.0,66.8,47.0,54.9,
2024,601–800,Zhejiang Normal University,37.0–41.8,20.3,19.0,75.4,54.1,35.6,
2024,601–800,Zhengzhou University,37.0–41.8,18.7,19.8,82.5,35.8,25.2,
2024,801–1000,University of the Aegean,32.7–36.9,18.3,21.9,54.4,80.0,33.9,
2024,801–1000,Ahvaz Jundishapur University of Medical Sciences (AJUMS),32.7–36.9,38.1,10.7,58.1,20.1,21.8,
2024,801–1000,Al-Azhar University,32.7–36.9,19.2,10.9,69.2,20.4,57.4,
2024,801–1000,University of Alcalá,32.7–36.9,27.8,15.1,55.0,41.9,64.4,
2024,801–1000,Alexandria University,32.7–36.9,17.9,17.7,58.2,27.2,51.4,
2024,801–1000,University of Algarve,32.7–36.9,18.5,19.5,52.3,25.3,66.4,
2024,801–1000,American University in Cairo,32.7–36.9,26.7,24.0,51.1,23.0,70.3,
2024,801–1000,"Amity University, Noida",32.7–36.9,23.6,14.0,62.3,20.0,31.1,
2024,801–1000,Amrita Vishwa Vidyapeetham,32.7–36.9,28.4,20.5,60.8,41.1,36.9,
2024,801–1000,"University of the Andes, Colombia",32.7–36.9,24.4,19.6,48.4,28.5,60.8,
2024,801–1000,Arak University of Medical Sciences,32.7–36.9,31.7,10.2,66.4,18.9,21.2,
2024,801–1000,Aristotle University of Thessaloniki,32.7–36.9,22.3,16.8,66.3,52.7,38.1,
2024,801–1000,Arts et Métiers,32.7–36.9,31.1,19.5,35.2,67.7,67.0,
2024,801–1000,Aswan University,32.7–36.9,16.7,12.1,75.6,18.4,50.4,
2024,801–1000,Athens University of Economics and Business,32.7–36.9,18.1,23.6,53.3,57.8,44.5,
2024,801–1000,Bahçeşehir University,32.7–36.9,19.5,24.4,59.4,39.6,61.2,
2024,801–1000,Bahria University,32.7–36.9,14.2,9.7,77.3,16.2,48.7,
2024,801–1000,University of the Balearic Islands,32.7–36.9,26.8,15.1,56.4,32.0,58.1,
2024,801–1000,University of Belgrade,32.7–36.9,21.3,27.0,49.4,34.0,42.3,
2024,801–1000,University of Bergamo,32.7–36.9,19.4,21.2,59.6,33.3,37.5,
2024,801–1000,"Birla Institute of Technology and Science, Pilani",32.7–36.9,23.7,17.0,67.4,31.7,25.1,
2024,801–1000,BRAC University,32.7–36.9,14.8,12.3,71.1,15.7,42.2,
2024,801–1000,Université de Bretagne Occidentale,32.7–36.9,20.3,19.6,52.0,47.8,60.5,
2024,801–1000,University of Brighton,32.7–36.9,19.8,16.5,53.9,60.9,84.4,
2024,801–1000,Bucharest University of Economic Studies,32.7–36.9,19.7,11.6,75.9,20.8,27.8,
2024,801–1000,Cairo University,32.7–36.9,25.0,18.5,59.9,39.2,45.4,
2024,801–1000,University of Camerino (Unicam),32.7–36.9,18.0,17.6,58.6,60.0,53.0,
2024,801–1000,Carlos III University of Madrid,32.7–36.9,29.5,20.8,42.9,66.9,60.0,
2024,801–1000,University of Castilla-La Mancha,32.7–36.9,24.2,17.2,53.7,46.3,42.0,
2024,801–1000,Catholic University of Portugal,32.7–36.9,19.6,18.7,64.4,25.6,55.7,
2024,801–1000,Changsha University of Science and Technology,32.7–36.9,16.8,13.5,76.5,41.6,27.9,
2024,801–1000,Chapman University,32.7–36.9,36.9,14.7,48.1,59.2,46.8,
2024,801–1000,Charles Sturt University,32.7–36.9,18.5,17.9,55.1,58.0,66.3,
2024,801–1000,Institute of Chemical Technology,32.7–36.9,37.5,20.7,51.0,57.9,17.4,
2024,801–1000,Chengdu University,32.7–36.9,18.5,14.5,74.1,28.5,28.2,
2024,801–1000,Chiang Mai University,32.7–36.9,28.5,19.1,46.3,58.1,39.5,
2024,801–1000,Chiba University,32.7–36.9,33.2,20.9,42.0,68.9,33.9,
2024,801–1000,University of Chile,32.7–36.9,25.9,19.8,50.5,57.4,52.9,
2024,801–1000,China University of Petroleum (East China),32.7–36.9,22.2,23.0,54.3,68.2,23.8,
2024,801–1000,Chonnam National University,32.7–36.9,28.5,28.3,43.6,57.5,32.8,
2024,801–1000,Chungnam National University,32.7–36.9,29.9,29.7,34.9,71.7,26.0,
2024,801–1000,Clarkson University,32.7–36.9,29.9,18.0,41.2,67.4,63.3,
2024,801–1000,University of Clermont Auvergne,32.7–36.9,21.8,18.1,54.2,61.6,68.3,
2024,801–1000,University of la Costa,32.7–36.9,13.2,10.7,74.2,16.3,54.9,
2024,801–1000,Covenant University,32.7–36.9,24.7,24.4,56.6,24.2,54.3,
2024,801–1000,CY Cergy Paris University,32.7–36.9,23.8,25.3,44.4,56.6,92.7,
2024,801–1000,Czech University of Life Sciences Prague (CZU),32.7–36.9,20.1,15.4,50.8,50.2,76.4,
2024,801–1000,Damietta University,32.7–36.9,16.4,9.4,73.0,17.4,46.1,
2024,801–1000,University of Delhi,32.7–36.9,40.4,24.2,39.0,40.5,23.3,
2024,801–1000,Delhi Technological University,32.7–36.9,16.9,20.1,76.7,28.5,19.7,
2024,801–1000,University of Deusto,32.7–36.9,22.5,23.2,54.3,36.6,42.3,
2024,801–1000,University of Dhaka,32.7–36.9,17.5,10.0,68.8,18.1,48.5,
2024,801–1000,Eötvös Loránd University,32.7–36.9,28.6,19.2,57.3,33.4,51.3,
2024,801–1000,Federal University of Minas Gerais,32.7–36.9,40.2,23.3,43.3,50.8,33.4,
2024,801–1000,Universidade Federal de Santa Catarina,32.7–36.9,32.5,21.6,41.6,64.2,35.3,
2024,801–1000,Universidade Federal de São Paulo (UNIFESP),32.7–36.9,33.2,22.5,48.2,47.2,35.2,
2024,801–1000,Ferdowsi University of Mashhad,32.7–36.9,28.6,26.8,48.2,45.4,38.6,
2024,801–1000,Florida Atlantic University,32.7–36.9,22.5,21.9,57.3,57.6,51.8,
2024,801–1000,Florida Institute of Technology,32.7–36.9,29.0,16.4,45.2,54.8,80.4,
2024,801–1000,University of the Free State,32.7–36.9,22.4,18.7,56.4,26.9,51.7,
2024,801–1000,Fuzhou University,32.7–36.9,18.9,16.5,71.5,53.2,36.7,
2024,801–1000,University of Girona,32.7–36.9,20.8,22.4,56.3,55.0,56.8,
2024,801–1000,University of Gloucestershire,32.7–36.9,17.4,14.0,57.6,34.5,65.7,
2024,801–1000,Gorgan University of Agricultural Sciences and Natural Resources,32.7–36.9,15.8,11.3,78.0,34.2,35.7,
2024,801–1000,Guangzhou University,32.7–36.9,19.4,12.7,77.1,22.4,35.9,
2024,801–1000,Guangzhou Medical University,32.7–36.9,24.2,10.2,72.5,26.6,28.5,
2024,801–1000,Guilan University of Medical Sciences,32.7–36.9,38.2,10.4,63.7,16.6,21.9,
2024,801–1000,Harbin Engineering University,32.7–36.9,28.1,30.6,43.6,64.9,24.4,
2024,801–1000,Hazara University Mansehra,32.7–36.9,27.1,10.7,70.9,16.7,49.0,
2024,801–1000,Howard University,32.7–36.9,48.0,18.8,41.6,39.8,39.3,
2024,801–1000,University of Ibadan,32.7–36.9,27.6,14.4,59.3,24.4,41.0,
2024,801–1000,Ilam University of Medical Sciences,32.7–36.9,30.8,12.0,65.7,17.2,23.4,
2024,801–1000,"Indian Institute of Science Education and Research, Pune",32.7–36.9,42.9,25.1,35.7,25.4,38.9,
2024,801–1000,Indian Institute of Technology Gandhinagar,32.7–36.9,41.1,27.2,39.0,26.5,29.6,
2024,801–1000,University of Indonesia,32.7–36.9,45.5,23.1,29.2,51.9,60.3,
2024,801–1000,Indraprastha Institute of Information Technology Delhi,32.7–36.9,22.8,16.0,66.2,57.8,44.6,
2024,801–1000,Inha University,32.7–36.9,31.2,27.2,41.7,83.9,38.8,
2024,801–1000,Universitat Internacional de Catalunya,32.7–36.9,22.8,17.6,57.0,21.2,65.9,
2024,801–1000,"International Islamic University, Islamabad",32.7–36.9,17.3,11.2,72.7,17.6,60.0,
2024,801–1000,Isfahan University of Medical Sciences,32.7–36.9,45.6,13.6,47.0,25.6,25.4,
2024,801–1000,Islamia College Peshawar,32.7–36.9,21.4,11.1,62.9,17.1,55.6,
2024,801–1000,University of Jaén,32.7–36.9,20.7,18.8,64.2,41.0,45.4,
2024,801–1000,Jahangirnagar University,32.7–36.9,24.1,8.9,71.9,19.5,49.7,
2024,801–1000,Jaume I University,32.7–36.9,23.0,20.5,56.5,47.7,45.7,
2024,801–1000,Jawaharlal Nehru Technological University Anantapur (JNTUA),32.7–36.9,28.9,14.1,60.7,17.5,19.6,
2024,801–1000,Jaypee University of Information Technology,32.7–36.9,23.2,16.5,70.6,22.5,23.8,
2024,801–1000,Jazan University,32.7–36.9,21.0,9.9,67.3,19.4,77.4,
2024,801–1000,Jeonbuk National University,32.7–36.9,30.2,27.3,45.0,68.1,34.1,
2024,801–1000,Jiangnan University,32.7–36.9,24.7,22.4,60.2,76.6,24.0,
2024,801–1000,Jordan University of Science and Technology,32.7–36.9,19.8,13.6,67.3,40.8,61.1,
2024,801–1000,JSS Academy of Higher Education and Research,32.7–36.9,39.7,10.6,51.9,22.0,51.8,
2024,801–1000,Kafrelsheikh University,32.7–36.9,14.7,9.1,76.2,20.0,51.9,
2024,801–1000,Kalasalingam Academy of Research and Education,32.7–36.9,29.1,8.9,74.8,19.9,30.3,
2024,801–1000,Kaohsiung Medical University,32.7–36.9,26.4,26.1,44.0,81.3,28.7,
2024,801–1000,Kazan Federal University,32.7–36.9,44.7,21.7,32.3,42.6,69.2,
2024,801–1000,King Faisal University,32.7–36.9,19.9,12.2,68.0,31.4,75.5,
2024,801–1000,King Mongkut’s University of Technology Thonburi,32.7–36.9,21.5,22.1,59.5,71.0,43.3,
2024,801–1000,Kingston University,32.7–36.9,20.0,15.3,53.2,52.2,91.3,
2024,801–1000,K.N. Toosi University of Technology,32.7–36.9,22.6,21.0,60.2,34.8,35.7,
2024,801–1000,Kore University of Enna,32.7–36.9,18.0,12.3,71.3,40.9,37.3,
2024,801–1000,Kumamoto University,32.7–36.9,33.6,19.6,40.9,77.5,36.5,
2024,801–1000,University of Kurdistan,32.7–36.9,16.8,14.7,70.8,19.0,35.9,
2024,801–1000,Kyoto Prefectural University of Medicine,32.7–36.9,33.6,16.0,47.8,68.2,20.1,
2024,801–1000,University of Lahore,32.7–36.9,17.6,10.2,68.8,20.3,52.6,
2024,801–1000,Lahore University of Management Sciences,32.7–36.9,23.3,16.7,60.2,43.1,53.0,
2024,801–1000,Lakehead University,32.7–36.9,17.6,24.0,51.4,48.7,59.2,
2024,801–1000,Lebanese University,32.7–36.9,42.8,22.3,23.6,17.7,78.8,
2024,801–1000,Leeds Beckett University,32.7–36.9,17.7,16.2,65.0,49.9,67.3,
2024,801–1000,Lithuanian University of Health Sciences,32.7–36.9,27.1,12.6,55.5,25.5,52.9,
2024,801–1000,University of Ljubljana,32.7–36.9,24.5,20.1,54.6,69.8,42.4,
2024,801–1000,University of Lleida,32.7–36.9,23.5,20.1,58.2,57.3,45.4,
2024,801–1000,Lovely Professional University,32.7–36.9,21.5,12.8,73.7,17.5,43.4,
2024,801–1000,Makerere University,32.7–36.9,23.4,25.3,39.6,52.1,68.1,
2024,801–1000,University of Malakand,32.7–36.9,16.8,14.0,74.1,26.7,49.2,
2024,801–1000,University of Malta,32.7–36.9,23.4,16.2,60.6,20.5,53.8,
2024,801–1000,University of Management and Technology,32.7–36.9,13.8,10.4,80.4,19.1,51.3,
2024,801–1000,Mansoura University,32.7–36.9,19.5,12.4,68.1,31.8,74.1,
2024,801–1000,Marquette University,32.7–36.9,36.9,18.2,54.0,49.3,33.1,
2024,801–1000,Medical University of Lodz,32.7–36.9,27.4,11.0,67.6,39.7,32.3,
2024,801–1000,University of Medicine and Pharmacy Carol Davila,32.7–36.9,26.3,11.0,62.6,24.6,38.8,
2024,801–1000,University of Memphis,32.7–36.9,27.5,19.0,55.0,63.0,35.0,
2024,801–1000,University of Mohaghegh Ardabili,32.7–36.9,19.3,17.3,71.5,19.7,32.9,
2024,801–1000,Montana State University,32.7–36.9,24.0,20.4,56.3,63.0,38.0,
2024,801–1000,University of Murcia,32.7–36.9,25.2,19.9,52.6,61.4,38.9,
2024,801–1000,Nanjing University of Information Science and Technology,32.7–36.9,18.0,18.3,68.6,42.0,42.4,
2024,801–1000,Nanjing Medical University,32.7–36.9,36.3,16.5,58.1,41.2,25.8,
2024,801–1000,Nanjing Normal University,32.7–36.9,25.1,15.1,66.5,50.7,29.8,
2024,801–1000,National Autonomous University of Mexico,32.7–36.9,29.9,30.4,34.4,62.5,58.4,
2024,801–1000,National Taipei University of Technology,32.7–36.9,27.3,25.0,35.8,94.1,41.6,
2024,801–1000,"National Institute of Technology, Tiruchirappalli",32.7–36.9,33.8,17.1,60.2,27.1,21.2,
2024,801–1000,The New School,32.7–36.9,29.8,15.5,45.8,27.2,61.1,
2024,801–1000,New Mexico State University (Main campus),32.7–36.9,25.8,22.1,49.8,62.9,45.6,
2024,801–1000,North China Electric Power University,32.7–36.9,22.0,23.1,51.4,60.1,22.4,
2024,801–1000,Northeast Normal University,32.7–36.9,28.2,15.6,60.9,45.5,31.1,
2024,801–1000,University of Northern British Columbia (UNBC),32.7–36.9,21.1,21.8,51.7,21.4,52.0,
2024,801–1000,North South University,32.7–36.9,12.9,10.0,76.1,15.8,43.3,
2024,801–1000,Nova Southeastern University,32.7–36.9,39.1,12.2,50.1,38.9,34.4,
2024,801–1000,Okayama University,32.7–36.9,34.6,21.5,36.4,84.9,37.2,
2024,801–1000,University of Oviedo,32.7–36.9,29.0,18.5,49.2,40.6,37.8,
2024,801–1000,Ozyegin University,32.7–36.9,16.3,23.9,53.5,58.0,57.7,
2024,801–1000,Pablo de Olavide University,32.7–36.9,23.8,17.5,58.5,66.9,47.8,
2024,801–1000,Palacký University Olomouc,32.7–36.9,23.4,23.9,49.8,36.8,61.8,
2024,801–1000,Panthéon-Sorbonne University – Paris 1,32.7–36.9,33.9,31.8,36.6,27.3,67.7,
2024,801–1000,University of Patras,32.7–36.9,19.0,17.8,56.2,68.4,35.1,
2024,801–1000,UPES,32.7–36.9,28.3,16.7,63.7,17.1,50.7,
2024,801–1000,Université de Poitiers,32.7–36.9,28.6,25.7,36.0,45.0,58.9,
2024,801–1000,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),32.7–36.9,33.4,30.5,37.1,62.9,43.2,
2024,801–1000,Portland State University,32.7–36.9,22.1,23.2,55.7,54.7,35.0,
2024,801–1000,University of the Punjab,32.7–36.9,27.7,14.7,62.4,24.9,46.7,
2024,801–1000,Qassim University,32.7–36.9,36.0,20.4,42.8,21.6,80.2,
2024,801–1000,Qom University of Medical Sciences,32.7–36.9,35.2,7.3,60.0,17.9,22.4,
2024,801–1000,University of Regina,32.7–36.9,17.8,19.5,62.9,36.1,71.0,
2024,801–1000,Reichman University,32.7–36.9,13.1,16.6,64.3,31.4,63.6,
2024,801–1000,University of Rennes 1,32.7–36.9,32.1,17.9,44.7,64.0,63.8,
2024,801–1000,Robert Gordon University,32.7–36.9,17.5,13.2,53.4,36.0,87.1,
2024,801–1000,Rochester Institute of Technology,32.7–36.9,22.9,20.2,58.4,60.7,46.3,
2024,801–1000,University of Roehampton,32.7–36.9,23.0,21.5,52.0,35.8,85.0,
2024,801–1000,University of Salamanca,32.7–36.9,32.0,21.8,50.4,39.9,53.6,
2024,801–1000,University of Salford,32.7–36.9,18.8,15.0,61.1,46.9,82.2,
2024,801–1000,San Diego State University,32.7–36.9,21.5,11.9,71.1,58.3,37.0,
2024,801–1000,Savitribai Phule Pune University,32.7–36.9,44.0,11.8,54.5,22.8,25.2,
2024,801–1000,Sechenov University,32.7–36.9,32.6,17.1,47.7,39.4,62.1,
2024,801–1000,University of Seoul,32.7–36.9,28.8,26.1,41.0,52.1,34.9,
2024,801–1000,University of Seville,32.7–36.9,23.8,24.5,53.6,50.8,44.6,
2024,801–1000,Shahrekord University of Medical Sciences,32.7–36.9,33.7,10.5,62.1,17.3,20.6,
2024,801–1000,Shantou University,32.7–36.9,21.2,16.4,63.0,33.8,42.9,
2024,801–1000,Sheffield Hallam University,32.7–36.9,19.4,14.4,66.7,33.1,64.0,
2024,801–1000,Shiraz University,32.7–36.9,29.3,24.6,55.0,57.4,29.1,
2024,801–1000,Shiraz University of Medical Sciences,32.7–36.9,41.7,12.7,55.7,24.5,24.1,
2024,801–1000,Shri Mata Vaishno Devi University,32.7–36.9,24.7,17.2,68.0,26.1,22.8,
2024,801–1000,Siksha ‘O’ Anusandhan,32.7–36.9,37.9,16.7,47.7,40.8,19.9,
2024,801–1000,Sogang University,32.7–36.9,27.2,30.6,39.8,73.3,45.0,
2024,801–1000,Institute of Space Technology,32.7–36.9,18.6,13.3,70.5,16.5,47.1,
2024,801–1000,University of Tabuk,32.7–36.9,16.9,10.4,69.0,26.1,75.6,
2024,801–1000,Technical University of Madrid,32.7–36.9,26.6,15.8,49.8,57.4,53.8,
2024,801–1000,"University of Technology, Iraq",32.7–36.9,25.8,9.2,65.7,20.0,25.0,
2024,801–1000,University of Texas at El Paso,32.7–36.9,24.5,28.7,44.8,51.9,46.8,
2024,801–1000,Tokyo University of Agriculture and Technology,32.7–36.9,35.0,29.1,29.6,84.5,38.1,
2024,801–1000,Tokyo Medical University,32.7–36.9,35.1,17.0,54.0,70.4,21.4,
2024,801–1000,Tomsk Polytechnic University,32.7–36.9,40.5,23.5,31.7,54.9,69.4,
2024,801–1000,University of Tours,32.7–36.9,32.7,15.9,42.2,52.9,61.2,
2024,801–1000,University of Trás-os-Montes and Alto Douro,32.7–36.9,22.5,31.2,44.6,23.5,40.5,
2024,801–1000,University of Tunis El Manar,32.7–36.9,42.3,19.9,31.1,49.5,50.5,
2024,801–1000,Urmia University,32.7–36.9,29.6,19.5,56.9,25.8,38.0,
2024,801–1000,"University of Veterinary and Animal Sciences, Lahore",32.7–36.9,22.2,17.0,53.7,46.7,55.5,
2024,801–1000,University of Vic – Central University of Catalonia,32.7–36.9,19.1,13.1,70.8,20.2,59.1,
2024,801–1000,University of Vigo,32.7–36.9,25.1,17.9,57.8,49.5,47.4,
2024,801–1000,Vilnius University,32.7–36.9,26.6,17.5,51.4,44.4,46.7,
2024,801–1000,Waseda University,32.7–36.9,33.7,26.2,43.1,56.7,54.8,
2024,801–1000,Wenzhou University,32.7–36.9,16.2,15.0,78.1,27.8,34.8,
2024,801–1000,Wenzhou Medical University,32.7–36.9,18.4,13.6,68.7,38.3,42.8,
2024,801–1000,University of Westminster,32.7–36.9,19.4,18.1,55.3,40.0,87.1,
2024,801–1000,Yıldız Technical University,32.7–36.9,32.1,28.0,41.2,64.1,40.9,
2024,801–1000,Yokohama City University,32.7–36.9,28.4,11.3,59.4,62.4,29.0,
2024,801–1000,Zagazig University,32.7–36.9,14.2,9.2,71.4,49.8,49.0,
2024,801–1000,University of Zaragoza,32.7–36.9,28.3,18.5,46.4,55.7,42.8,
2024,801–1000,ZHAW Zurich University of Applied Sciences,32.7–36.9,22.2,15.8,46.0,59.2,72.4,
2024,801–1000,Zhejiang Gongshang University,32.7–36.9,21.8,12.6,61.1,30.8,44.1,
2024,1001–1200,University of A Coruña,28.3–32.6,24.2,17.5,45.6,36.1,36.5,
2024,1001–1200,"Adam Mickiewicz University, Poznań",28.3–32.6,19.7,28.4,43.5,29.6,37.8,
2024,1001–1200,AGH University of Krakow,28.3–32.6,25.8,20.9,38.6,68.5,29.9,
2024,1001–1200,Aichi Medical University,28.3–32.6,30.5,13.5,43.1,39.5,21.5,
2024,1001–1200,Ain Shams University,28.3–32.6,27.9,15.3,45.8,48.0,51.8,
2024,1001–1200,Akdeniz University,28.3–32.6,22.7,27.3,42.6,54.7,25.2,
